opinion_id,product_name,sentiment,opinion,score,date,neg,neu,pos,compound,vader_sentiment
no data,no data,no data,no data,no data,no data,0.688,0.312,0.0,-0.296,negative
no data,no data,no data,no data,no data,no data,0.688,0.312,0.0,-0.296,negative
no data,no data,no data,no data,no data,no data,0.688,0.312,0.0,-0.296,negative
no data,no data,no data,no data,no data,no data,0.688,0.312,0.0,-0.296,negative
no data,no data,no data,no data,no data,no data,0.688,0.312,0.0,-0.296,negative
1,Video Game,positive,Really enjoyed playing this.,5.0,2023-01-01,0.0,0.261,0.739,0.688,positive
2,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-01-02,0.0,0.548,0.452,0.5106,positive
3,Video Game,positive,Exceeded my expectations.,5.0,2023-01-03,0.0,1.0,0.0,0.0,neutral
4,Video Game,positive,Fun and engaging gameplay.,5.0,2023-01-04,0.0,0.26,0.74,0.6908,positive
5,Video Game,positive,Really enjoyed playing this.,4.0,2023-01-05,0.0,0.261,0.739,0.688,positive
6,Video Game,positive,Great experience overall.,5.0,2023-01-06,0.0,0.328,0.672,0.6249,positive
7,Video Game,positive,Great experience overall.,4.0,2023-01-07,0.0,0.328,0.672,0.6249,positive
8,Video Game,positive,Really enjoyed playing this.,3.0,2023-01-08,0.0,0.261,0.739,0.688,positive
9,Video Game,positive,Exceeded my expectations.,5.0,2023-01-09,0.0,1.0,0.0,0.0,neutral
10,Video Game,positive,Exceeded my expectations.,5.0,2023-01-10,0.0,1.0,0.0,0.0,neutral
11,Video Game,positive,Exceeded my expectations.,3.0,2023-01-11,0.0,1.0,0.0,0.0,neutral
12,Video Game,positive,Fun and engaging gameplay.,3.0,2023-01-12,0.0,0.26,0.74,0.6908,positive
13,Video Game,positive,Impressive visuals and smooth performance.,4.0,2023-01-13,0.0,0.548,0.452,0.5106,positive
14,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-01-14,0.0,0.548,0.452,0.5106,positive
15,Video Game,positive,Exceeded my expectations.,4.0,2023-01-15,0.0,1.0,0.0,0.0,neutral
16,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-01-16,0.0,0.548,0.452,0.5106,positive
17,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-01-17,0.0,0.548,0.452,0.5106,positive
18,Video Game,positive,Really enjoyed playing this.,3.0,2023-01-18,0.0,0.261,0.739,0.688,positive
19,Video Game,positive,Fun and engaging gameplay.,4.0,2023-01-19,0.0,0.26,0.74,0.6908,positive
20,Video Game,positive,Exceeded my expectations.,4.0,2023-01-20,0.0,1.0,0.0,0.0,neutral
21,Video Game,positive,Exceeded my expectations.,4.0,2023-01-21,0.0,1.0,0.0,0.0,neutral
22,Video Game,positive,Really enjoyed playing this.,4.0,2023-01-22,0.0,0.261,0.739,0.688,positive
23,Video Game,positive,Really enjoyed playing this.,5.0,2023-01-23,0.0,0.261,0.739,0.688,positive
24,Video Game,positive,Exceeded my expectations.,4.0,2023-01-24,0.0,1.0,0.0,0.0,neutral
25,Video Game,positive,Fun and engaging gameplay.,3.0,2023-01-25,0.0,0.26,0.74,0.6908,positive
26,Video Game,positive,Exceeded my expectations.,5.0,2023-01-26,0.0,1.0,0.0,0.0,neutral
27,Video Game,positive,Exceeded my expectations.,3.0,2023-01-27,0.0,1.0,0.0,0.0,neutral
28,Video Game,positive,Fun and engaging gameplay.,3.0,2023-01-28,0.0,0.26,0.74,0.6908,positive
29,Video Game,positive,Really enjoyed playing this.,3.0,2023-01-29,0.0,0.261,0.739,0.688,positive
30,Video Game,positive,Fun and engaging gameplay.,5.0,2023-01-30,0.0,0.26,0.74,0.6908,positive
31,Video Game,positive,Impressive visuals and smooth performance.,4.0,2023-01-31,0.0,0.548,0.452,0.5106,positive
32,Video Game,positive,Fun and engaging gameplay.,3.0,2023-02-01,0.0,0.26,0.74,0.6908,positive
33,Video Game,positive,Fun and engaging gameplay.,5.0,2023-02-02,0.0,0.26,0.74,0.6908,positive
34,Video Game,positive,Really enjoyed playing this.,5.0,2023-02-03,0.0,0.261,0.739,0.688,positive
35,Video Game,positive,Great experience overall.,5.0,2023-02-04,0.0,0.328,0.672,0.6249,positive
36,Video Game,positive,Exceeded my expectations.,3.0,2023-02-05,0.0,1.0,0.0,0.0,neutral
37,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-02-06,0.0,0.548,0.452,0.5106,positive
38,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-02-07,0.0,0.548,0.452,0.5106,positive
39,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-02-08,0.0,0.548,0.452,0.5106,positive
40,Video Game,positive,Really enjoyed playing this.,4.0,2023-02-09,0.0,0.261,0.739,0.688,positive
41,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-02-10,0.0,0.548,0.452,0.5106,positive
42,Video Game,positive,Really enjoyed playing this.,4.0,2023-02-11,0.0,0.261,0.739,0.688,positive
43,Video Game,positive,Great experience overall.,4.0,2023-02-12,0.0,0.328,0.672,0.6249,positive
44,Video Game,positive,Really enjoyed playing this.,3.0,2023-02-13,0.0,0.261,0.739,0.688,positive
45,Video Game,positive,Fun and engaging gameplay.,3.0,2023-02-14,0.0,0.26,0.74,0.6908,positive
46,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-02-15,0.0,0.548,0.452,0.5106,positive
47,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-02-16,0.0,0.548,0.452,0.5106,positive
48,Video Game,positive,Really enjoyed playing this.,4.0,2023-02-17,0.0,0.261,0.739,0.688,positive
49,Video Game,positive,Exceeded my expectations.,4.0,2023-02-18,0.0,1.0,0.0,0.0,neutral
50,Video Game,positive,Really enjoyed playing this.,5.0,2023-02-19,0.0,0.261,0.739,0.688,positive
51,Video Game,positive,Exceeded my expectations.,5.0,2023-02-20,0.0,1.0,0.0,0.0,neutral
52,Video Game,positive,Fun and engaging gameplay.,5.0,2023-02-21,0.0,0.26,0.74,0.6908,positive
53,Video Game,positive,Great experience overall.,5.0,2023-02-22,0.0,0.328,0.672,0.6249,positive
54,Video Game,positive,Great experience overall.,5.0,2023-02-23,0.0,0.328,0.672,0.6249,positive
55,Video Game,positive,Exceeded my expectations.,4.0,2023-02-24,0.0,1.0,0.0,0.0,neutral
56,Video Game,positive,Exceeded my expectations.,5.0,2023-02-25,0.0,1.0,0.0,0.0,neutral
57,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-02-26,0.0,0.548,0.452,0.5106,positive
58,Video Game,positive,Fun and engaging gameplay.,3.0,2023-02-27,0.0,0.26,0.74,0.6908,positive
59,Video Game,positive,Really enjoyed playing this.,5.0,2023-02-28,0.0,0.261,0.739,0.688,positive
60,Video Game,positive,Really enjoyed playing this.,5.0,2023-03-01,0.0,0.261,0.739,0.688,positive
61,Video Game,positive,Great experience overall.,4.0,2023-03-02,0.0,0.328,0.672,0.6249,positive
62,Video Game,positive,Exceeded my expectations.,5.0,2023-03-03,0.0,1.0,0.0,0.0,neutral
63,Video Game,positive,Really enjoyed playing this.,3.0,2023-03-04,0.0,0.261,0.739,0.688,positive
64,Video Game,positive,Fun and engaging gameplay.,4.0,2023-03-05,0.0,0.26,0.74,0.6908,positive
65,Video Game,positive,Exceeded my expectations.,5.0,2023-03-06,0.0,1.0,0.0,0.0,neutral
66,Video Game,positive,Exceeded my expectations.,4.0,2023-03-07,0.0,1.0,0.0,0.0,neutral
67,Video Game,positive,Really enjoyed playing this.,5.0,2023-03-08,0.0,0.261,0.739,0.688,positive
68,Video Game,positive,Impressive visuals and smooth performance.,4.0,2023-03-09,0.0,0.548,0.452,0.5106,positive
69,Video Game,positive,Really enjoyed playing this.,4.0,2023-03-10,0.0,0.261,0.739,0.688,positive
70,Video Game,positive,Really enjoyed playing this.,3.0,2023-03-11,0.0,0.261,0.739,0.688,positive
71,Video Game,positive,Really enjoyed playing this.,4.0,2023-03-12,0.0,0.261,0.739,0.688,positive
72,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-03-13,0.0,0.548,0.452,0.5106,positive
73,Video Game,positive,Really enjoyed playing this.,3.0,2023-03-14,0.0,0.261,0.739,0.688,positive
74,Video Game,positive,Fun and engaging gameplay.,3.0,2023-03-15,0.0,0.26,0.74,0.6908,positive
75,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-03-16,0.0,0.548,0.452,0.5106,positive
76,Video Game,positive,Fun and engaging gameplay.,4.0,2023-03-17,0.0,0.26,0.74,0.6908,positive
77,Video Game,positive,Really enjoyed playing this.,4.0,2023-03-18,0.0,0.261,0.739,0.688,positive
78,Video Game,positive,Fun and engaging gameplay.,3.0,2023-03-19,0.0,0.26,0.74,0.6908,positive
79,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-03-20,0.0,0.548,0.452,0.5106,positive
80,Video Game,positive,Really enjoyed playing this.,4.0,2023-03-21,0.0,0.261,0.739,0.688,positive
81,Video Game,positive,Fun and engaging gameplay.,5.0,2023-03-22,0.0,0.26,0.74,0.6908,positive
82,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-03-23,0.0,0.548,0.452,0.5106,positive
83,Video Game,positive,Impressive visuals and smooth performance.,4.0,2023-03-24,0.0,0.548,0.452,0.5106,positive
84,Video Game,positive,Fun and engaging gameplay.,5.0,2023-03-25,0.0,0.26,0.74,0.6908,positive
85,Video Game,positive,Great experience overall.,5.0,2023-03-26,0.0,0.328,0.672,0.6249,positive
86,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-03-27,0.0,0.548,0.452,0.5106,positive
87,Video Game,positive,Really enjoyed playing this.,5.0,2023-03-28,0.0,0.261,0.739,0.688,positive
88,Video Game,positive,Great experience overall.,4.0,2023-03-29,0.0,0.328,0.672,0.6249,positive
89,Video Game,positive,Fun and engaging gameplay.,5.0,2023-03-30,0.0,0.26,0.74,0.6908,positive
90,Video Game,positive,Exceeded my expectations.,5.0,2023-03-31,0.0,1.0,0.0,0.0,neutral
91,Video Game,positive,Really enjoyed playing this.,4.0,2023-04-01,0.0,0.261,0.739,0.688,positive
92,Video Game,positive,Great experience overall.,3.0,2023-04-02,0.0,0.328,0.672,0.6249,positive
93,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-04-03,0.0,0.548,0.452,0.5106,positive
94,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-04-04,0.0,0.548,0.452,0.5106,positive
95,Video Game,positive,Really enjoyed playing this.,4.0,2023-04-05,0.0,0.261,0.739,0.688,positive
96,Video Game,positive,Great experience overall.,4.0,2023-04-06,0.0,0.328,0.672,0.6249,positive
97,Video Game,positive,Great experience overall.,4.0,2023-04-07,0.0,0.328,0.672,0.6249,positive
98,Video Game,positive,Exceeded my expectations.,5.0,2023-04-08,0.0,1.0,0.0,0.0,neutral
99,Video Game,positive,Exceeded my expectations.,5.0,2023-04-09,0.0,1.0,0.0,0.0,neutral
100,Video Game,positive,Impressive visuals and smooth performance.,4.0,2023-04-10,0.0,0.548,0.452,0.5106,positive
101,Video Game,negative,Disappointing and unpolished.,0.0,2023-04-11,0.615,0.385,0.0,-0.4939,negative
102,Video Game,negative,Feels unfinished.,1.0,2023-04-12,0.0,1.0,0.0,0.0,neutral
103,Video Game,negative,Didn't meet expectations.,0.0,2023-04-13,0.0,1.0,0.0,0.0,neutral
104,Video Game,negative,Didn't meet expectations.,1.0,2023-04-14,0.0,1.0,0.0,0.0,neutral
105,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-04-15,0.437,0.563,0.0,-0.4767,negative
106,Video Game,negative,Disappointing and unpolished.,2.0,2023-04-16,0.615,0.385,0.0,-0.4939,negative
107,Video Game,negative,Feels unfinished.,0.0,2023-04-17,0.0,1.0,0.0,0.0,neutral
108,Video Game,negative,Disappointing and unpolished.,0.0,2023-04-18,0.615,0.385,0.0,-0.4939,negative
109,Video Game,negative,Disappointing and unpolished.,2.0,2023-04-19,0.615,0.385,0.0,-0.4939,negative
110,Video Game,negative,Feels unfinished.,1.0,2023-04-20,0.0,1.0,0.0,0.0,neutral
111,Video Game,negative,Disappointing and unpolished.,2.0,2023-04-21,0.615,0.385,0.0,-0.4939,negative
112,Video Game,negative,Feels unfinished.,1.0,2023-04-22,0.0,1.0,0.0,0.0,neutral
113,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-04-23,0.437,0.563,0.0,-0.4767,negative
114,Video Game,negative,Not enjoyable to play.,1.0,2023-04-24,0.69,0.31,0.0,-0.5334,negative
115,Video Game,negative,Feels unfinished.,0.0,2023-04-25,0.0,1.0,0.0,0.0,neutral
116,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-04-26,0.437,0.563,0.0,-0.4767,negative
117,Video Game,negative,Disappointing and unpolished.,2.0,2023-04-27,0.615,0.385,0.0,-0.4939,negative
118,Video Game,negative,Feels unfinished.,0.0,2023-04-28,0.0,1.0,0.0,0.0,neutral
119,Video Game,negative,Didn't meet expectations.,0.0,2023-04-29,0.0,1.0,0.0,0.0,neutral
120,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-04-30,0.437,0.563,0.0,-0.4767,negative
121,Video Game,negative,Not enjoyable to play.,0.0,2023-05-01,0.69,0.31,0.0,-0.5334,negative
122,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-05-02,0.437,0.563,0.0,-0.4767,negative
123,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-05-03,0.437,0.563,0.0,-0.4767,negative
124,Video Game,negative,Feels unfinished.,2.0,2023-05-04,0.0,1.0,0.0,0.0,neutral
125,Video Game,negative,Not enjoyable to play.,0.0,2023-05-05,0.69,0.31,0.0,-0.5334,negative
126,Video Game,negative,Feels unfinished.,2.0,2023-05-06,0.0,1.0,0.0,0.0,neutral
127,Video Game,negative,Didn't meet expectations.,1.0,2023-05-07,0.0,1.0,0.0,0.0,neutral
128,Video Game,negative,Didn't meet expectations.,2.0,2023-05-08,0.0,1.0,0.0,0.0,neutral
129,Video Game,negative,Not enjoyable to play.,0.0,2023-05-09,0.69,0.31,0.0,-0.5334,negative
130,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-05-10,0.437,0.563,0.0,-0.4767,negative
131,Video Game,negative,Not enjoyable to play.,0.0,2023-05-11,0.69,0.31,0.0,-0.5334,negative
132,Video Game,negative,Not enjoyable to play.,2.0,2023-05-12,0.69,0.31,0.0,-0.5334,negative
133,Video Game,negative,Didn't meet expectations.,2.0,2023-05-13,0.0,1.0,0.0,0.0,neutral
134,Video Game,negative,Not enjoyable to play.,1.0,2023-05-14,0.69,0.31,0.0,-0.5334,negative
135,Video Game,negative,Not enjoyable to play.,2.0,2023-05-15,0.69,0.31,0.0,-0.5334,negative
136,Video Game,negative,Didn't meet expectations.,2.0,2023-05-16,0.0,1.0,0.0,0.0,neutral
137,Video Game,negative,Feels unfinished.,0.0,2023-05-17,0.0,1.0,0.0,0.0,neutral
138,Video Game,negative,Feels unfinished.,1.0,2023-05-18,0.0,1.0,0.0,0.0,neutral
139,Video Game,negative,Disappointing and unpolished.,2.0,2023-05-19,0.615,0.385,0.0,-0.4939,negative
140,Video Game,negative,Not enjoyable to play.,1.0,2023-05-20,0.69,0.31,0.0,-0.5334,negative
141,Video Game,negative,Feels unfinished.,2.0,2023-05-21,0.0,1.0,0.0,0.0,neutral
142,Video Game,negative,Not enjoyable to play.,0.0,2023-05-22,0.69,0.31,0.0,-0.5334,negative
143,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-05-23,0.437,0.563,0.0,-0.4767,negative
144,Video Game,negative,Poor controls and bugs everywhere.,2.0,2023-05-24,0.437,0.563,0.0,-0.4767,negative
145,Video Game,negative,Not enjoyable to play.,2.0,2023-05-25,0.69,0.31,0.0,-0.5334,negative
146,Video Game,negative,Feels unfinished.,2.0,2023-05-26,0.0,1.0,0.0,0.0,neutral
147,Video Game,negative,Feels unfinished.,0.0,2023-05-27,0.0,1.0,0.0,0.0,neutral
148,Video Game,negative,Didn't meet expectations.,0.0,2023-05-28,0.0,1.0,0.0,0.0,neutral
149,Video Game,negative,Poor controls and bugs everywhere.,2.0,2023-05-29,0.437,0.563,0.0,-0.4767,negative
150,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-05-30,0.437,0.563,0.0,-0.4767,negative
151,Video Game,negative,Not enjoyable to play.,2.0,2023-05-31,0.69,0.31,0.0,-0.5334,negative
152,Video Game,negative,Not enjoyable to play.,0.0,2023-06-01,0.69,0.31,0.0,-0.5334,negative
153,Video Game,negative,Feels unfinished.,0.0,2023-06-02,0.0,1.0,0.0,0.0,neutral
154,Video Game,negative,Didn't meet expectations.,1.0,2023-06-03,0.0,1.0,0.0,0.0,neutral
155,Video Game,negative,Not enjoyable to play.,0.0,2023-06-04,0.69,0.31,0.0,-0.5334,negative
156,Video Game,negative,Didn't meet expectations.,0.0,2023-06-05,0.0,1.0,0.0,0.0,neutral
157,Video Game,negative,Disappointing and unpolished.,0.0,2023-06-06,0.615,0.385,0.0,-0.4939,negative
158,Video Game,negative,Feels unfinished.,1.0,2023-06-07,0.0,1.0,0.0,0.0,neutral
159,Video Game,negative,Not enjoyable to play.,1.0,2023-06-08,0.69,0.31,0.0,-0.5334,negative
160,Video Game,negative,Feels unfinished.,2.0,2023-06-09,0.0,1.0,0.0,0.0,neutral
161,Video Game,negative,Not enjoyable to play.,0.0,2023-06-10,0.69,0.31,0.0,-0.5334,negative
162,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-06-11,0.437,0.563,0.0,-0.4767,negative
163,Video Game,negative,Didn't meet expectations.,2.0,2023-06-12,0.0,1.0,0.0,0.0,neutral
164,Video Game,negative,Not enjoyable to play.,1.0,2023-06-13,0.69,0.31,0.0,-0.5334,negative
165,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-06-14,0.437,0.563,0.0,-0.4767,negative
166,Video Game,negative,Disappointing and unpolished.,0.0,2023-06-15,0.615,0.385,0.0,-0.4939,negative
167,Video Game,negative,Disappointing and unpolished.,2.0,2023-06-16,0.615,0.385,0.0,-0.4939,negative
168,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-06-17,0.437,0.563,0.0,-0.4767,negative
169,Video Game,negative,Feels unfinished.,2.0,2023-06-18,0.0,1.0,0.0,0.0,neutral
170,Video Game,negative,Poor controls and bugs everywhere.,2.0,2023-06-19,0.437,0.563,0.0,-0.4767,negative
171,Video Game,negative,Feels unfinished.,0.0,2023-06-20,0.0,1.0,0.0,0.0,neutral
172,Video Game,negative,Disappointing and unpolished.,0.0,2023-06-21,0.615,0.385,0.0,-0.4939,negative
173,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-06-22,0.437,0.563,0.0,-0.4767,negative
174,Video Game,negative,Didn't meet expectations.,2.0,2023-06-23,0.0,1.0,0.0,0.0,neutral
175,Video Game,negative,Feels unfinished.,0.0,2023-06-24,0.0,1.0,0.0,0.0,neutral
176,Video Game,negative,Poor controls and bugs everywhere.,2.0,2023-06-25,0.437,0.563,0.0,-0.4767,negative
177,Video Game,negative,Not enjoyable to play.,0.0,2023-06-26,0.69,0.31,0.0,-0.5334,negative
178,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-06-27,0.437,0.563,0.0,-0.4767,negative
179,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-06-28,0.437,0.563,0.0,-0.4767,negative
180,Video Game,negative,Didn't meet expectations.,2.0,2023-06-29,0.0,1.0,0.0,0.0,neutral
181,Video Game,negative,Poor controls and bugs everywhere.,2.0,2023-06-30,0.437,0.563,0.0,-0.4767,negative
182,Video Game,negative,Feels unfinished.,0.0,2023-07-01,0.0,1.0,0.0,0.0,neutral
183,Video Game,negative,Disappointing and unpolished.,2.0,2023-07-02,0.615,0.385,0.0,-0.4939,negative
184,Video Game,negative,Feels unfinished.,1.0,2023-07-03,0.0,1.0,0.0,0.0,neutral
185,Video Game,negative,Didn't meet expectations.,2.0,2023-07-04,0.0,1.0,0.0,0.0,neutral
186,Video Game,negative,Feels unfinished.,2.0,2023-07-05,0.0,1.0,0.0,0.0,neutral
187,Video Game,negative,Didn't meet expectations.,2.0,2023-07-06,0.0,1.0,0.0,0.0,neutral
188,Video Game,negative,Feels unfinished.,2.0,2023-07-07,0.0,1.0,0.0,0.0,neutral
189,Video Game,negative,Didn't meet expectations.,2.0,2023-07-08,0.0,1.0,0.0,0.0,neutral
190,Video Game,negative,Not enjoyable to play.,2.0,2023-07-09,0.69,0.31,0.0,-0.5334,negative
191,Video Game,negative,Feels unfinished.,2.0,2023-07-10,0.0,1.0,0.0,0.0,neutral
192,Video Game,negative,Disappointing and unpolished.,2.0,2023-07-11,0.615,0.385,0.0,-0.4939,negative
193,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-07-12,0.437,0.563,0.0,-0.4767,negative
194,Video Game,negative,Didn't meet expectations.,1.0,2023-07-13,0.0,1.0,0.0,0.0,neutral
195,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-07-14,0.437,0.563,0.0,-0.4767,negative
196,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-07-15,0.437,0.563,0.0,-0.4767,negative
197,Video Game,negative,Disappointing and unpolished.,2.0,2023-07-16,0.615,0.385,0.0,-0.4939,negative
198,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-07-17,0.437,0.563,0.0,-0.4767,negative
199,Video Game,negative,Not enjoyable to play.,0.0,2023-07-18,0.69,0.31,0.0,-0.5334,negative
200,Video Game,negative,Didn't meet expectations.,2.0,2023-07-19,0.0,1.0,0.0,0.0,neutral
1,Ice Skates Model X,no data,Very comfortable and supportive.,5.0,2024-01-12,0.0,0.248,0.752,0.7233,positive
2,Ice Skates Model X,no data,Blades arrived sharp and ready to use.,5.0,2024-02-18,0.0,0.706,0.294,0.3612,positive
3,Ice Skates Model X,no data,Boot is stiff at first but improves with time.,4.0,2024-03-02,0.0,0.684,0.316,0.5719,positive
4,Ice Skates Model X,no data,Great quality for the price.,5.0,2024-03-21,0.0,0.494,0.506,0.6249,positive
5,Ice Skates Model X,no data,Perfect for beginners.,5.0,2024-04-05,0.0,0.351,0.649,0.5719,positive
6,Ice Skates Model X,no data,Excellent ankle stability.,5.0,2024-04-22,0.0,0.351,0.649,0.5719,positive
7,Ice Skates Model X,no data,A bit heavy but very durable.,4.0,2024-05-11,0.0,1.0,0.0,0.0,neutral
8,Ice Skates Model X,no data,Looks stylish on the ice.,5.0,2024-06-03,0.0,1.0,0.0,0.0,neutral
9,Ice Skates Model X,no data,Good balance and smooth glide.,5.0,2024-06-22,0.0,0.58,0.42,0.4404,positive
10,Ice Skates Model X,no data,Warm inner padding keeps feet cozy.,5.0,2024-07-01,0.0,0.725,0.275,0.2263,positive
11,Ice Skates Model X,no data,Fantastic choice for recreational skating.,5.0,2024-07-17,0.0,0.526,0.474,0.5574,positive
12,Ice Skates Model X,no data,Easy to clean and maintain.,4.0,2024-08-04,0.0,0.349,0.651,0.6808,positive
13,Ice Skates Model X,no data,Very secure fit once fully laced.,5.0,2024-08-19,0.0,0.422,0.578,0.6674,positive
14,Ice Skates Model X,no data,Great option for kids learning to skate.,5.0,2024-09-01,0.0,0.594,0.406,0.6249,positive
15,Ice Skates Model X,no data,A little pricey but worth it.,4.0,2024-09-13,0.0,0.719,0.281,0.2393,positive
16,Ice Skates Model X,no data,Comfortable even after long sessions.,5.0,2024-10-03,0.0,0.548,0.452,0.5106,positive
17,Ice Skates Model X,no data,The boot material feels premium.,5.0,2024-10-17,0.0,1.0,0.0,0.0,neutral
18,Ice Skates Model X,no data,Fits true to size.,5.0,2024-11-08,0.0,0.517,0.483,0.4215,positive
19,Ice Skates Model X,no data,Perfect for casual weekend skating.,5.0,2024-11-24,0.0,0.353,0.647,0.6705,positive
20,Ice Skates Model X,no data,Supportive enough for jumps and spins.,5.0,2024-12-11,0.0,0.694,0.306,0.296,positive
21,Ice Skates Model X,no data,Blades hold an edge really well.,5.0,2024-12-27,0.0,0.676,0.324,0.3384,positive
22,Ice Skates Model X,no data,Lightweight and easy to control.,5.0,2025-01-10,0.0,0.58,0.42,0.4404,positive
23,Ice Skates Model X,no data,Good for both indoor and outdoor rinks.,4.0,2025-01-28,0.0,0.674,0.326,0.4404,positive
24,Ice Skates Model X,no data,Very responsive on tight turns.,5.0,2025-02-08,0.0,0.589,0.411,0.4201,positive
25,Ice Skates Model X,no data,Sharp edges right out of the box.,5.0,2025-02-22,0.0,1.0,0.0,0.0,neutral
26,Ice Skates Model X,no data,Breaks in surprisingly quickly.,4.0,2025-03-09,0.0,0.577,0.423,0.296,positive
27,Ice Skates Model X,no data,Good ventilation; feet don’t overheat.,4.0,2025-03-25,0.0,0.58,0.42,0.4404,positive
28,Ice Skates Model X,no data,Eyelets feel strong and well-made.,5.0,2025-04-12,0.0,0.548,0.452,0.5106,positive
29,Ice Skates Model X,no data,Excellent stability for beginners.,5.0,2025-04-30,0.0,0.448,0.552,0.5719,positive
30,Ice Skates Model X,no data,Really nice craftsmanship.,5.0,2025-05-11,0.0,0.393,0.607,0.4754,positive
31,Ice Skates Model X,no data,Solid construction and comfortable fit.,5.0,2025-05-29,0.0,0.213,0.787,0.7506,positive
32,Ice Skates Model X,no data,Took a few tries to get the lacing perfect.,4.0,2025-06-09,0.0,0.684,0.316,0.5719,positive
33,Ice Skates Model X,no data,Great for teaching kids basic skills.,5.0,2025-06-24,0.0,0.549,0.451,0.6249,positive
34,Ice Skates Model X,no data,Boot gets softer with every skate.,4.0,2025-07-14,0.0,1.0,0.0,0.0,neutral
35,Ice Skates Model X,no data,Strong ankle support for tricky moves.,5.0,2025-07-29,0.151,0.283,0.566,0.6597,positive
36,Ice Skates Model X,no data,Interior lining is very plush.,5.0,2025-08-15,0.0,1.0,0.0,0.0,neutral
37,Ice Skates Model X,no data,Heavy-duty build for serious skaters.,4.0,2025-08-29,0.245,0.755,0.0,-0.0772,negative
38,Ice Skates Model X,no data,Feels stiff but secure.,4.0,2025-09-16,0.0,0.492,0.508,0.4767,positive
39,Ice Skates Model X,no data,Good grip on the ice.,5.0,2025-09-30,0.0,0.58,0.42,0.4404,positive
40,Ice Skates Model X,no data,Nice classic look.,5.0,2025-10-14,0.0,0.417,0.583,0.4215,positive
41,Ice Skates Model X,no data,Perfect for beginners who want stability.,5.0,2025-10-29,0.0,0.444,0.556,0.6124,positive
42,Ice Skates Model X,no data,Excellent overall performance.,5.0,2025-11-08,0.0,0.351,0.649,0.5719,positive
43,Ice Skates Model X,no data,Feels balanced and smooth.,5.0,2025-11-20,0.0,1.0,0.0,0.0,neutral
44,Ice Skates Model X,no data,The padding feels high-quality.,5.0,2025-12-02,0.0,1.0,0.0,0.0,neutral
45,Ice Skates Model X,no data,Good choice for hobby skaters.,4.0,2025-12-18,0.0,0.58,0.42,0.4404,positive
46,Ice Skates Model X,no data,Easy to sharpen.,5.0,2024-01-06,0.0,0.408,0.592,0.4404,positive
47,Ice Skates Model X,no data,Doesn’t lose edge quickly.,5.0,2024-01-23,0.474,0.526,0.0,-0.4019,negative
48,Ice Skates Model X,no data,Lightweight but sturdy.,5.0,2024-02-04,0.0,1.0,0.0,0.0,neutral
49,Ice Skates Model X,no data,High-quality leather that feels durable.,5.0,2024-02-25,0.0,1.0,0.0,0.0,neutral
50,Ice Skates Model X,no data,Looks even better in person.,5.0,2024-03-10,0.0,0.58,0.42,0.4404,positive
51,Ice Skates Model X,no data,Great for practicing spins.,5.0,2024-03-26,0.0,0.423,0.577,0.6249,positive
52,Ice Skates Model X,no data,Boot height is ideal for ankle protection.,5.0,2024-04-07,0.0,0.638,0.362,0.5267,positive
53,Ice Skates Model X,no data,Very steady on uneven outdoor ice.,4.0,2024-04-28,0.0,1.0,0.0,0.0,neutral
