opinion_id,product_name,sentiment,opinion,score,date
POS_021,Water Bottle,positive,Incredible product! It works flawlessly every single time.,5.0,2025-04-18
POS_081,Phone Case,positive,The performance is remarkable. I'm thoroughly satisfied.,4.0,2025-07-10
NEG_095,Water Bottle,negative,Poor craftsmanship and materials. Not worth the money.,2.0,2025-08-08
POS_065,Backpack,positive,Outstanding value. This is a must-have item.,5.0,2025-10-01
POS_090,USB Cable,positive,I love everything about this product. It's perfect!,4.0,2024-12-29
NEG_012,Desk Lamp,negative,This product is unreliable and frustrating to use.,1.0,2025-10-29
POS_078,Air Purifier,positive,I'm extremely satisfied with this purchase. It's well-made and durable.,4.0,2025-11-06
POS_047,Running Shoes,positive,I'm very impressed with the quality. This is a solid product.,4.0,2025-04-22
POS_059,Water Bottle,positive,I'm extremely satisfied. This is a quality product that delivers.,5.0,2024-12-16
NEG_021,Fitness Tracker,negative,The quality is abysmal. I expected much better for the price.,2.0,2025-03-01
POS_072,Webcam,positive,I'm thoroughly impressed with the build quality and performance.,4.0,2025-04-11
POS_084,Monitor,positive,This product is wonderful! It's made such a positive difference.,5.0,2025-07-29
NEG_069,Coffee Maker,negative,Very disappointed with this product. It broke after just a few days.,2.0,2024-11-29
POS_001,Coffee Maker,positive,This has become an essential part of my daily life. Love it!,4.0,2025-07-08
POS_063,Laptop,positive,This is exactly what I was looking for. Works like a charm!,5.0,2025-02-03
NEG_011,Gaming Mouse,negative,Horrible design and execution. I'm very unhappy.,1.0,2025-06-07
POS_096,USB Cable,positive,This is a game-changer. I use it every day and it never disappoints.,4.0,2025-10-08
POS_015,Power Bank,positive,This product is wonderful! It's made such a positive difference.,4.0,2025-05-08
NEG_024,Water Bottle,negative,Very poor quality. I'm returning this as soon as possible.,1.0,2025-01-02
POS_100,Desk Lamp,positive,This product has exceeded my expectations in every way.,4.0,2025-02-05
NEG_015,Laptop,negative,Very poor quality. I'm returning this as soon as possible.,1.0,2025-02-19
POS_024,Desk Lamp,positive,Highly recommend! This product is worth every penny.,4.0,2025-04-01
NEG_022,Phone Case,negative,I'm returning this immediately. It's not fit for purpose.,2.0,2025-07-28
POS_051,Power Bank,positive,The performance is stellar. I couldn't be more impressed.,4.0,2025-06-22
NEG_027,USB Cable,negative,This is a complete rip-off. Save your money.,2.0,2025-02-10
POS_007,Desk Lamp,positive,I'm very impressed with the quality. This is a solid product.,4.0,2025-09-28
NEG_056,Running Shoes,negative,The product is flimsy and broke within days. Terrible!,1.0,2025-03-26
POS_037,Yoga Mat,positive,Superior quality and design. I'm really pleased with this purchase.,5.0,2025-05-27
NEG_079,Coffee Maker,negative,Very disappointed with this product. It broke after just a few days.,1.0,2025-08-30
POS_064,Laptop,positive,I'm extremely satisfied. This is a quality product that delivers.,5.0,2025-07-16
NEG_004,Monitor,negative,This is a terrible product. I would give it zero stars if I could.,1.0,2025-11-23
POS_032,Laptop,positive,Works beautifully! I'm so satisfied with this purchase.,4.0,2025-04-26
POS_034,Water Bottle,positive,Works perfectly right out of the box. No issues at all.,4.0,2025-05-04
NEG_055,Blender,negative,This is a complete rip-off. Save your money.,2.0,2024-12-25
POS_066,Wireless Headphones,positive,This is a premium product at a reasonable price. Love it!,4.0,2024-12-25
NEG_094,Fitness Tracker,negative,The product is poorly made and doesn't function correctly.,2.0,2025-03-14
NEG_028,Laptop,negative,The worst product I've ever bought. Don't make the same mistake.,1.0,2024-11-29
POS_023,Power Bank,positive,I'm delighted with this product. It's exactly as described.,4.0,2025-09-23
NEG_073,Yoga Mat,negative,Poor quality and doesn't live up to the description. Very disappointed.,1.0,2025-09-05
NEG_003,USB Cable,negative,This product is a disaster. It's unreliable and poorly designed.,1.0,2025-10-14
NEG_078,Laptop,negative,I'm so disappointed with this purchase. It's cheaply constructed.,2.0,2025-07-24
NEG_010,Keyboard,negative,I'm very unhappy with the quality. It feels cheap and breaks easily.,2.0,2025-10-25
NEG_096,Gaming Mouse,negative,I'm extremely frustrated with this purchase. It's unreliable.,1.0,2025-01-14
POS_041,Bluetooth Speaker,positive,Fantastic product! It's even better than I expected.,4.0,2025-01-27
NEG_083,Keyboard,negative,The product is poorly designed and uncomfortable to use.,2.0,2024-12-14
NEG_061,Desk Lamp,negative,Horrible design and execution. I'm very unhappy.,2.0,2025-10-20
POS_086,Bluetooth Speaker,positive,The quality is exceptional. I would definitely buy this again.,5.0,2025-10-19
NEG_019,Yoga Mat,negative,I'm returning this immediately. It's not fit for purpose.,1.0,2025-04-29
POS_008,Water Bottle,positive,Absolutely love this product! It exceeded all my expectations and works perfectly.,4.0,2025-04-28
POS_060,Blender,positive,Incredible product! It works flawlessly every single time.,4.0,2024-12-25
POS_074,Wireless Headphones,positive,Best purchase I've made in a long time. The quality is outstanding.,4.0,2025-07-02
NEG_064,Desk Lamp,negative,The product is flimsy and broke within days. Terrible!,2.0,2025-04-04
NEG_035,Backpack,negative,Don't waste your money on this. It's not worth it.,2.0,2025-06-08
NEG_047,Laptop,negative,I'm extremely disappointed. This product is a complete letdown.,2.0,2025-03-16
POS_020,Bluetooth Speaker,positive,This is a game-changer. I use it every day and it never disappoints.,4.0,2024-12-31
POS_049,Yoga Mat,positive,I'm delighted with this product. It's exactly as described.,5.0,2024-12-20
NEG_097,Fitness Tracker,negative,This is completely useless. It doesn't do what it's supposed to.,2.0,2025-07-17
NEG_013,Power Bank,negative,Cheap materials and poor construction. Very unhappy with this purchase.,2.0,2025-05-28
NEG_081,Air Purifier,negative,This is a poorly designed product that doesn't deliver.,1.0,2025-04-16
NEG_030,Coffee Maker,negative,This product is terrible. It broke after one use.,1.0,2025-05-20
NEG_048,Phone Case,negative,I'm so disappointed. The quality is far below expectations.,1.0,2025-10-15
POS_014,Desk Lamp,positive,Excellent craftsmanship and attention to detail. Very impressed.,4.0,2025-08-19
POS_019,Bluetooth Speaker,positive,Outstanding quality and performance. I'm very impressed.,4.0,2025-02-24
POS_056,Water Bottle,positive,Perfect! No complaints whatsoever. Five stars all the way.,5.0,2025-06-11
POS_016,Smart Watch,positive,Fantastic product! It's even better than I expected.,5.0,2025-11-26
NEG_088,Desk Lamp,negative,Horrible product. It doesn't work properly and feels flimsy.,1.0,2025-03-26
NEG_001,Blender,negative,Awful quality and performance. I regret this purchase.,2.0,2025-06-29
POS_062,Power Bank,positive,Outstanding value. This is a must-have item.,4.0,2024-12-17
NEG_099,Desk Lamp,negative,Cheap materials and poor construction. Very unhappy with this purchase.,2.0,2025-02-11
POS_006,Coffee Maker,positive,Best purchase I've made in a long time. The quality is outstanding.,4.0,2025-03-20
NEG_065,Gaming Mouse,negative,I'm extremely frustrated with this purchase. It's unreliable.,2.0,2025-07-27
NEG_080,Bluetooth Speaker,negative,The product is poorly designed and uncomfortable to use.,1.0,2025-02-06
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
no data,no data,no data,no data,no data,no data
1,Video Game,positive,Really enjoyed playing this.,5.0,2023-01-01
2,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-01-02
3,Video Game,positive,Exceeded my expectations.,5.0,2023-01-03
4,Video Game,positive,Fun and engaging gameplay.,5.0,2023-01-04
5,Video Game,positive,Really enjoyed playing this.,4.0,2023-01-05
6,Video Game,positive,Great experience overall.,5.0,2023-01-06
7,Video Game,positive,Great experience overall.,4.0,2023-01-07
8,Video Game,positive,Really enjoyed playing this.,3.0,2023-01-08
9,Video Game,positive,Exceeded my expectations.,5.0,2023-01-09
10,Video Game,positive,Exceeded my expectations.,5.0,2023-01-10
11,Video Game,positive,Exceeded my expectations.,3.0,2023-01-11
12,Video Game,positive,Fun and engaging gameplay.,3.0,2023-01-12
13,Video Game,positive,Impressive visuals and smooth performance.,4.0,2023-01-13
14,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-01-14
15,Video Game,positive,Exceeded my expectations.,4.0,2023-01-15
16,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-01-16
17,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-01-17
18,Video Game,positive,Really enjoyed playing this.,3.0,2023-01-18
19,Video Game,positive,Fun and engaging gameplay.,4.0,2023-01-19
20,Video Game,positive,Exceeded my expectations.,4.0,2023-01-20
21,Video Game,positive,Exceeded my expectations.,4.0,2023-01-21
22,Video Game,positive,Really enjoyed playing this.,4.0,2023-01-22
23,Video Game,positive,Really enjoyed playing this.,5.0,2023-01-23
24,Video Game,positive,Exceeded my expectations.,4.0,2023-01-24
25,Video Game,positive,Fun and engaging gameplay.,3.0,2023-01-25
26,Video Game,positive,Exceeded my expectations.,5.0,2023-01-26
27,Video Game,positive,Exceeded my expectations.,3.0,2023-01-27
28,Video Game,positive,Fun and engaging gameplay.,3.0,2023-01-28
29,Video Game,positive,Really enjoyed playing this.,3.0,2023-01-29
30,Video Game,positive,Fun and engaging gameplay.,5.0,2023-01-30
31,Video Game,positive,Impressive visuals and smooth performance.,4.0,2023-01-31
32,Video Game,positive,Fun and engaging gameplay.,3.0,2023-02-01
33,Video Game,positive,Fun and engaging gameplay.,5.0,2023-02-02
34,Video Game,positive,Really enjoyed playing this.,5.0,2023-02-03
35,Video Game,positive,Great experience overall.,5.0,2023-02-04
36,Video Game,positive,Exceeded my expectations.,3.0,2023-02-05
37,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-02-06
38,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-02-07
39,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-02-08
40,Video Game,positive,Really enjoyed playing this.,4.0,2023-02-09
41,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-02-10
42,Video Game,positive,Really enjoyed playing this.,4.0,2023-02-11
43,Video Game,positive,Great experience overall.,4.0,2023-02-12
44,Video Game,positive,Really enjoyed playing this.,3.0,2023-02-13
45,Video Game,positive,Fun and engaging gameplay.,3.0,2023-02-14
46,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-02-15
47,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-02-16
48,Video Game,positive,Really enjoyed playing this.,4.0,2023-02-17
49,Video Game,positive,Exceeded my expectations.,4.0,2023-02-18
50,Video Game,positive,Really enjoyed playing this.,5.0,2023-02-19
51,Video Game,positive,Exceeded my expectations.,5.0,2023-02-20
52,Video Game,positive,Fun and engaging gameplay.,5.0,2023-02-21
53,Video Game,positive,Great experience overall.,5.0,2023-02-22
54,Video Game,positive,Great experience overall.,5.0,2023-02-23
55,Video Game,positive,Exceeded my expectations.,4.0,2023-02-24
56,Video Game,positive,Exceeded my expectations.,5.0,2023-02-25
57,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-02-26
58,Video Game,positive,Fun and engaging gameplay.,3.0,2023-02-27
59,Video Game,positive,Really enjoyed playing this.,5.0,2023-02-28
60,Video Game,positive,Really enjoyed playing this.,5.0,2023-03-01
61,Video Game,positive,Great experience overall.,4.0,2023-03-02
62,Video Game,positive,Exceeded my expectations.,5.0,2023-03-03
63,Video Game,positive,Really enjoyed playing this.,3.0,2023-03-04
64,Video Game,positive,Fun and engaging gameplay.,4.0,2023-03-05
65,Video Game,positive,Exceeded my expectations.,5.0,2023-03-06
66,Video Game,positive,Exceeded my expectations.,4.0,2023-03-07
67,Video Game,positive,Really enjoyed playing this.,5.0,2023-03-08
68,Video Game,positive,Impressive visuals and smooth performance.,4.0,2023-03-09
69,Video Game,positive,Really enjoyed playing this.,4.0,2023-03-10
70,Video Game,positive,Really enjoyed playing this.,3.0,2023-03-11
71,Video Game,positive,Really enjoyed playing this.,4.0,2023-03-12
72,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-03-13
73,Video Game,positive,Really enjoyed playing this.,3.0,2023-03-14
74,Video Game,positive,Fun and engaging gameplay.,3.0,2023-03-15
75,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-03-16
76,Video Game,positive,Fun and engaging gameplay.,4.0,2023-03-17
77,Video Game,positive,Really enjoyed playing this.,4.0,2023-03-18
78,Video Game,positive,Fun and engaging gameplay.,3.0,2023-03-19
79,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-03-20
80,Video Game,positive,Really enjoyed playing this.,4.0,2023-03-21
81,Video Game,positive,Fun and engaging gameplay.,5.0,2023-03-22
82,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-03-23
83,Video Game,positive,Impressive visuals and smooth performance.,4.0,2023-03-24
84,Video Game,positive,Fun and engaging gameplay.,5.0,2023-03-25
85,Video Game,positive,Great experience overall.,5.0,2023-03-26
86,Video Game,positive,Impressive visuals and smooth performance.,5.0,2023-03-27
87,Video Game,positive,Really enjoyed playing this.,5.0,2023-03-28
88,Video Game,positive,Great experience overall.,4.0,2023-03-29
89,Video Game,positive,Fun and engaging gameplay.,5.0,2023-03-30
90,Video Game,positive,Exceeded my expectations.,5.0,2023-03-31
91,Video Game,positive,Really enjoyed playing this.,4.0,2023-04-01
92,Video Game,positive,Great experience overall.,3.0,2023-04-02
93,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-04-03
94,Video Game,positive,Impressive visuals and smooth performance.,3.0,2023-04-04
95,Video Game,positive,Really enjoyed playing this.,4.0,2023-04-05
96,Video Game,positive,Great experience overall.,4.0,2023-04-06
97,Video Game,positive,Great experience overall.,4.0,2023-04-07
98,Video Game,positive,Exceeded my expectations.,5.0,2023-04-08
99,Video Game,positive,Exceeded my expectations.,5.0,2023-04-09
100,Video Game,positive,Impressive visuals and smooth performance.,4.0,2023-04-10
101,Video Game,negative,Disappointing and unpolished.,0.0,2023-04-11
102,Video Game,negative,Feels unfinished.,1.0,2023-04-12
103,Video Game,negative,Didn't meet expectations.,0.0,2023-04-13
104,Video Game,negative,Didn't meet expectations.,1.0,2023-04-14
105,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-04-15
106,Video Game,negative,Disappointing and unpolished.,2.0,2023-04-16
107,Video Game,negative,Feels unfinished.,0.0,2023-04-17
108,Video Game,negative,Disappointing and unpolished.,0.0,2023-04-18
109,Video Game,negative,Disappointing and unpolished.,2.0,2023-04-19
110,Video Game,negative,Feels unfinished.,1.0,2023-04-20
111,Video Game,negative,Disappointing and unpolished.,2.0,2023-04-21
112,Video Game,negative,Feels unfinished.,1.0,2023-04-22
113,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-04-23
114,Video Game,negative,Not enjoyable to play.,1.0,2023-04-24
115,Video Game,negative,Feels unfinished.,0.0,2023-04-25
116,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-04-26
117,Video Game,negative,Disappointing and unpolished.,2.0,2023-04-27
118,Video Game,negative,Feels unfinished.,0.0,2023-04-28
119,Video Game,negative,Didn't meet expectations.,0.0,2023-04-29
120,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-04-30
121,Video Game,negative,Not enjoyable to play.,0.0,2023-05-01
122,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-05-02
123,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-05-03
124,Video Game,negative,Feels unfinished.,2.0,2023-05-04
125,Video Game,negative,Not enjoyable to play.,0.0,2023-05-05
126,Video Game,negative,Feels unfinished.,2.0,2023-05-06
127,Video Game,negative,Didn't meet expectations.,1.0,2023-05-07
128,Video Game,negative,Didn't meet expectations.,2.0,2023-05-08
129,Video Game,negative,Not enjoyable to play.,0.0,2023-05-09
130,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-05-10
131,Video Game,negative,Not enjoyable to play.,0.0,2023-05-11
132,Video Game,negative,Not enjoyable to play.,2.0,2023-05-12
133,Video Game,negative,Didn't meet expectations.,2.0,2023-05-13
134,Video Game,negative,Not enjoyable to play.,1.0,2023-05-14
135,Video Game,negative,Not enjoyable to play.,2.0,2023-05-15
136,Video Game,negative,Didn't meet expectations.,2.0,2023-05-16
137,Video Game,negative,Feels unfinished.,0.0,2023-05-17
138,Video Game,negative,Feels unfinished.,1.0,2023-05-18
139,Video Game,negative,Disappointing and unpolished.,2.0,2023-05-19
140,Video Game,negative,Not enjoyable to play.,1.0,2023-05-20
141,Video Game,negative,Feels unfinished.,2.0,2023-05-21
142,Video Game,negative,Not enjoyable to play.,0.0,2023-05-22
143,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-05-23
144,Video Game,negative,Poor controls and bugs everywhere.,2.0,2023-05-24
145,Video Game,negative,Not enjoyable to play.,2.0,2023-05-25
146,Video Game,negative,Feels unfinished.,2.0,2023-05-26
147,Video Game,negative,Feels unfinished.,0.0,2023-05-27
148,Video Game,negative,Didn't meet expectations.,0.0,2023-05-28
149,Video Game,negative,Poor controls and bugs everywhere.,2.0,2023-05-29
150,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-05-30
151,Video Game,negative,Not enjoyable to play.,2.0,2023-05-31
152,Video Game,negative,Not enjoyable to play.,0.0,2023-06-01
153,Video Game,negative,Feels unfinished.,0.0,2023-06-02
154,Video Game,negative,Didn't meet expectations.,1.0,2023-06-03
155,Video Game,negative,Not enjoyable to play.,0.0,2023-06-04
156,Video Game,negative,Didn't meet expectations.,0.0,2023-06-05
157,Video Game,negative,Disappointing and unpolished.,0.0,2023-06-06
158,Video Game,negative,Feels unfinished.,1.0,2023-06-07
159,Video Game,negative,Not enjoyable to play.,1.0,2023-06-08
160,Video Game,negative,Feels unfinished.,2.0,2023-06-09
161,Video Game,negative,Not enjoyable to play.,0.0,2023-06-10
162,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-06-11
163,Video Game,negative,Didn't meet expectations.,2.0,2023-06-12
164,Video Game,negative,Not enjoyable to play.,1.0,2023-06-13
165,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-06-14
166,Video Game,negative,Disappointing and unpolished.,0.0,2023-06-15
167,Video Game,negative,Disappointing and unpolished.,2.0,2023-06-16
168,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-06-17
169,Video Game,negative,Feels unfinished.,2.0,2023-06-18
170,Video Game,negative,Poor controls and bugs everywhere.,2.0,2023-06-19
171,Video Game,negative,Feels unfinished.,0.0,2023-06-20
172,Video Game,negative,Disappointing and unpolished.,0.0,2023-06-21
173,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-06-22
174,Video Game,negative,Didn't meet expectations.,2.0,2023-06-23
175,Video Game,negative,Feels unfinished.,0.0,2023-06-24
176,Video Game,negative,Poor controls and bugs everywhere.,2.0,2023-06-25
177,Video Game,negative,Not enjoyable to play.,0.0,2023-06-26
178,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-06-27
179,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-06-28
180,Video Game,negative,Didn't meet expectations.,2.0,2023-06-29
181,Video Game,negative,Poor controls and bugs everywhere.,2.0,2023-06-30
182,Video Game,negative,Feels unfinished.,0.0,2023-07-01
183,Video Game,negative,Disappointing and unpolished.,2.0,2023-07-02
184,Video Game,negative,Feels unfinished.,1.0,2023-07-03
185,Video Game,negative,Didn't meet expectations.,2.0,2023-07-04
186,Video Game,negative,Feels unfinished.,2.0,2023-07-05
187,Video Game,negative,Didn't meet expectations.,2.0,2023-07-06
188,Video Game,negative,Feels unfinished.,2.0,2023-07-07
189,Video Game,negative,Didn't meet expectations.,2.0,2023-07-08
190,Video Game,negative,Not enjoyable to play.,2.0,2023-07-09
191,Video Game,negative,Feels unfinished.,2.0,2023-07-10
192,Video Game,negative,Disappointing and unpolished.,2.0,2023-07-11
193,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-07-12
194,Video Game,negative,Didn't meet expectations.,1.0,2023-07-13
195,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-07-14
196,Video Game,negative,Poor controls and bugs everywhere.,1.0,2023-07-15
197,Video Game,negative,Disappointing and unpolished.,2.0,2023-07-16
198,Video Game,negative,Poor controls and bugs everywhere.,0.0,2023-07-17
199,Video Game,negative,Not enjoyable to play.,0.0,2023-07-18
200,Video Game,negative,Didn't meet expectations.,2.0,2023-07-19
1,Ice Skates Model X,no data,Very comfortable and supportive.,5.0,2024-01-12
2,Ice Skates Model X,no data,Blades arrived sharp and ready to use.,5.0,2024-02-18
3,Ice Skates Model X,no data,Boot is stiff at first but improves with time.,4.0,2024-03-02
4,Ice Skates Model X,no data,Great quality for the price.,5.0,2024-03-21
5,Ice Skates Model X,no data,Perfect for beginners.,5.0,2024-04-05
6,Ice Skates Model X,no data,Excellent ankle stability.,5.0,2024-04-22
7,Ice Skates Model X,no data,A bit heavy but very durable.,4.0,2024-05-11
8,Ice Skates Model X,no data,Looks stylish on the ice.,5.0,2024-06-03
9,Ice Skates Model X,no data,Good balance and smooth glide.,5.0,2024-06-22
10,Ice Skates Model X,no data,Warm inner padding keeps feet cozy.,5.0,2024-07-01
